Movie	id_cell	Frame	Intensity	Diameter	Division
3	1	123	37.994	53	0
3	1	124	37.09	61	0
3	1	125	32.899	81	0
3	1	126	31.63	50	1
3	1	127	30.613	56	0
3	1	128	28.421	66	0
3	1	129	29.278	38	1
3	1	130	27.921	40	0
3	1	131	27.616	40	0
3	1	132	25.839	52	0
3	1	133	24.725	55	0
3	1	134	26.381	35	1
3	1	135	25.28	38	0
3	1	136	25.477	37	0
3	1	137	23.773	47	0
3	1	138	23.68	50	0
3	1	139	22.754	56	0
3	1	140	24.301	36	1
3	2	1	25.703	54	0
3	2	2	27.553	60	0
3	2	3	34.625	30	1
3	2	4	35.835	37	0
3	2	5	37.839	41	0
3	2	6	37.572	47	0
3	2	7	40.167	47	0
3	2	8	40.852	59	0
3	2	9	43.746	69	0
3	2	10	49.008	84	0
3	2	11	49.831	94	0
3	2	12	50.326	107	0
3	2	13	47.619	63	1
3	2	14	51.797	69	0
3	2	15	48.072	80	0
3	2	16	48.152	94	0
3	2	17	47.186	104	0
3	2	18	46.632	117	0
3	2	19	45.128	69	1
3	2	20	42.442	77	0
3	2	21	45.926	80	0
3	2	22	45.985	94	0
3	2	23	48.194	107	0
3	2	24	48.992	58	1
3	2	25	49.046	66	0
3	2	26	48.511	76	0
3	2	27	48.865	86	0
3	2	28	52.548	47	1
3	2	29	52.736	50	0
3	2	30	57.844	56	0
3	2	31	57.774	70	0
3	2	32	65.164	72	0
3	2	33	67.299	89	0
3	2	34	70.216	100	0
3	2	35	68.74	114	0
3	2	36	71.562	65	1
3	2	37	71.097	74	0
3	2	38	69.407	82	0
3	2	39	71.144	92	0
3	2	40	71.729	103	0
3	2	41	72.55	56	1
3	2	42	71.083	71	0
3	2	43	79.212	80	0
3	2	44	90.2	45	1
3	2	45	86.655	53	0
3	2	46	87.669	49	0
3	2	47	85.19	58	0
3	2	48	89.121	29	1
3	2	49	84.96	44	0
3	2	50	85.197	50	0
3	2	51	83.624	54	0
3	2	52	85.164	58	0
3	2	53	90.309	64	0
3	2	54	89.459	73	0
3	2	55	87.78	44	1
3	2	56	86.738	52	0
3	2	57	87.027	55	0
3	2	58	89.919	62	0
3	2	59	90.539	68	0
3	2	60	87.388	43	1
3	2	61	88.127	45	0
3	2	62	89.595	49	0
3	2	63	89.89	54	0
3	2	64	91.069	60	0
3	2	65	86.499	35	1
3	2	66	81.118	40	0
3	2	67	73.467	47	0
3	2	68	65.992	53	0
3	2	69	63.913	58	0
3	2	70	55.518	68	0
3	2	71	53.059	39	1
3	2	72	47.626	47	0
3	2	73	45.65	50	0
3	2	74	43.204	56	0
3	2	75	45.32	65	0
3	2	76	49.788	36	1
3	2	77	56.236	45	0
3	2	78	60.518	50	0
3	2	79	59.642	57	0
3	2	80	56.132	64	0
3	2	81	53.299	71	0
3	2	82	51.299	44	1
3	2	83	49.011	51	0
3	2	84	48.996	57	0
3	2	85	44.52	64	0
3	2	86	44.754	71	0
3	2	87	48.478	43	1
3	2	88	58.165	48	0
3	2	89	63.299	54	0
3	2	90	67.944	62	0
3	2	91	71.315	71	0
3	2	92	70.656	78	0
3	2	93	78.644	92	0
3	2	94	87.042	58	1
3	2	95	89.117	62	0
3	2	96	87.92	70	0
3	2	97	81.647	79	0
3	2	98	78.953	91	0
3	2	99	72.153	58	1
3	2	100	65.699	70	0
3	2	101	71.705	64	0
3	2	102	68.049	81	0
3	2	103	62.493	50	1
3	2	104	57.688	51	0
3	2	105	56.951	63	0
3	2	106	55.815	69	0
3	2	107	49.489	76	0
3	2	108	50.821	35	1
3	2	109	48.381	40	0
3	2	110	48.173	42	0
3	2	111	49.278	49	0
3	2	112	53.437	54	0
3	2	113	58.406	62	0
3	2	114	65.66	35	1
3	2	115	63.299	54	0
3	2	116	67.944	62	0
3	2	117	71.315	71	0
3	2	118	70.656	78	0
3	2	119	78.266	93	0
3	2	120	87.042	58	1
3	2	121	88.74	63	0
3	2	122	87.92	70	0
3	2	123	81.253	74	0
3	2	124	77.891	92	0
3	2	125	72.067	60	1
3	2	126	65.699	70	0
3	2	127	70.235	77	0
3	2	128	66.073	86	0
3	2	129	62.048	50	1
3	2	130	56.559	55	0
3	2	131	57.613	63	0
3	2	132	56.103	16	1
3	2	133	53.541	68	0
3	2	134	50.821	35	1
3	2	135	49.007	38	0
3	2	136	48.173	42	0
3	2	137	49.561	48	0
3	2	138	53.75	53	0
3	2	139	57.372	66	0
3	2	140	66.741	33	1
3	3	1	23.151	63	0
3	3	2	27.69	43	1
3	3	3	34.486	47	0
3	3	4	42.106	51	0
3	3	5	50.219	59	0
3	3	6	49.269	68	0
3	3	7	51.343	38	1
3	3	8	48.257	45	0
3	3	9	48.62	38	0
3	3	10	48.622	44	0
3	3	11	46.703	50	0
3	3	12	45.849	38	0
3	3	13	42.23	43	0
3	3	14	44.588	48	0
3	3	15	41.387	56	0
3	3	16	42.229	64	0
3	3	17	41.993	37	1
3	3	18	42.996	42	0
3	3	19	49.319	47	0
3	3	20	53.409	53	0
3	3	21	57.819	62	0
3	3	22	55.5	70	0
3	3	23	55.401	81	0
3	3	24	54.64	45	1
3	3	25	52.366	50	0
3	3	26	48.261	57	0
3	3	27	45.176	64	0
3	3	28	45.905	72	0
3	3	29	44.804	83	0
3	3	30	48.554	53	1
3	3	31	47.461	60	0
3	3	32	46.231	67	0
3	3	33	43.463	75	0
3	3	34	40.882	49	1
3	3	35	37.294	54	0
3	3	36	36.003	59	0
3	3	37	32.853	68	0
3	3	38	30.142	77	0
3	3	39	30.084	49	1
3	3	40	28.601	54	0
3	3	41	27.302	60	0
3	3	42	26.076	67	0
3	3	43	25.353	77	0
3	3	44	26.945	88	0
3	3	45	38.88	44	1
3	3	46	48.446	51	0
3	3	47	54.388	55	0
3	3	48	53.363	35	1
3	3	49	51.434	40	0
3	3	50	48.972	45	0
3	3	51	47.783	51	0
3	3	52	47.39	57	0
3	3	53	45.502	30	1
3	3	54	45.216	34	0
3	3	55	46.619	39	0
3	3	56	48.664	43	0
3	3	57	54.096	49	0
3	3	58	55.403	56	0
3	3	59	56.62	66	0
3	3	60	56.499	38	1
3	3	61	55.015	42	0
3	3	62	49.865	51	0
3	3	63	46.196	63	0
3	3	64	41.46	72	0
3	3	65	41.289	45	1
3	3	66	42.56	49	0
3	3	67	41.17	55	0
3	3	68	38.115	62	0
3	3	69	36.447	70	0
3	3	70	34.295	41	1
3	3	71	33.576	42	0
3	3	72	32.551	46	0
3	3	73	32.9	53	0
3	3	74	33.102	61	0
3	3	75	36.319	34	1
3	3	76	36.417	38	0
3	3	77	38.446	39	0
3	3	78	37.289	49	0
3	3	79	40.569	54	0
3	3	80	50.063	60	0
3	3	81	63.405	70	0
3	3	82	76.363	79	0
3	3	83	80.609	93	0
3	3	84	89.282	105	0
3	3	85	85.798	123	0
3	3	86	86.976	142	0
3	3	87	79.265	116	0
3	3	88	77.768	133	0
3	3	89	68.748	152	0
3	3	90	63.427	155	0
3	3	91	55.963	47	1
3	3	92	48.684	55	0
3	3	93	49.142	55	0
3	3	94	47.152	67	0
3	3	95	45.15	38	1
3	3	96	43.06	41	0
3	3	97	38.92	50	0
3	3	98	44.123	56	0
3	3	99	47.495	65	0
3	3	100	54.72	66	0
3	3	101	54.284	40	1
3	3	102	54.172	44	0
3	3	103	59.88	40	0
3	3	104	55.94	50	0
3	3	105	53.754	59	0
3	3	106	51.318	64	0
3	3	107	50.432	70	0
3	3	108	53.175	36	1
3	3	109	51.177	44	0
3	3	110	51.722	47	0
3	3	111	47.701	62	0
3	3	112	52.084	58	0
3	3	113	47.947	70	0
3	3	114	51.592	40	1
3	3	115	69.388	60	0
3	3	116	59.715	55	0
3	3	117	57.165	40	0
3	3	118	51.121	47	0
3	3	119	49.142	55	0
3	3	120	47.152	67	0
3	3	121	45.838	38	1
3	3	122	41.715	46	0
3	3	123	39.788	51	0
3	3	124	45.531	52	0
3	3	125	49.868	60	0
3	3	126	53.818	70	0
3	3	127	58.268	34	1
3	3	128	57.965	36	0
3	3	129	60.658	37	0
3	3	130	56.817	47	0
3	3	131	55.48	52	0
3	3	132	52.498	58	0
3	3	133	51.353	66	0
3	3	134	49.465	75	0
3	3	135	52.8	39	1
3	3	136	51.96	46	0
3	3	137	49.782	54	0
3	3	138	50.519	67	0
3	3	139	47.947	70	0
3	3	140	50.312	70	0
3	4	1	41.278	74	0
3	4	2	38.883	86	0
3	4	3	39.112	51	1
3	4	4	39.982	59	0
3	4	5	43.857	66	0
3	4	6	43.241	74	0
3	4	7	45.401	84	0
3	4	8	44.794	50	1
3	4	9	42.029	57	0
3	4	10	40.135	65	0
3	4	11	37.128	73	0
3	4	12	35.288	83	0
3	4	13	32.742	53	1
3	4	14	32.843	59	0
3	4	15	30.61	66	0
3	4	16	30.181	73	0
3	4	17	29.971	43	1
3	4	18	29.77	48	0
3	4	19	31.926	52	0
3	4	20	31.931	58	0
3	4	21	32.458	65	0
3	4	22	30.171	76	0
3	4	23	30.426	45	1
3	4	24	28.775	50	0
3	4	25	27.694	56	0
3	4	26	27.481	63	0
3	4	27	27.132	71	0
3	4	28	26.903	80	0
3	4	29	26.918	51	1
3	4	30	28.712	56	0
3	4	31	29.871	63	0
3	4	32	30.773	71	0
3	4	33	31.723	81	0
3	4	34	34.5	51	1
3	4	35	36.725	56	0
3	4	36	40.922	62	0
3	4	37	42.862	71	0
3	4	38	44.535	79	0
3	4	39	48.922	87	0
3	4	40	49.944	99	0
3	4	41	49.893	58	1
3	4	42	49.047	64	0
3	4	43	49.301	71	0
3	4	44	48.498	80	0
3	4	45	48.72	89	0
3	4	46	46.667	99	0
3	4	47	40.802	53	1
3	4	48	37.128	58	0
3	4	49	36.523	58	0
3	4	50	33.883	64	0
3	4	51	32.251	70	0
3	4	52	31.058	80	0
3	4	53	29.484	45	1
3	4	54	29.054	50	0
3	4	55	31.192	55	0
3	4	56	36.108	61	0
3	4	57	41.249	68	0
3	4	58	41.673	96	0
3	4	59	42.907	107	0
3	4	60	44.389	59	1
3	4	61	50.77	66	0
3	4	62	62.106	81	0
3	4	63	85.313	84	0
3	4	64	88.394	92	0
3	4	65	84.123	102	0
3	4	66	86.161	113	0
3	4	67	88.373	85	0
3	4	68	89.361	82	0
3	4	69	89.846	85	0
3	4	70	87.847	80	0
3	4	71	84.628	65	0
3	4	72	77.086	75	0
3	4	73	74.479	81	0
3	4	74	67.361	96	0
3	4	75	70.431	78	0
3	4	76	66.416	58	0
3	4	77	65.61	64	0
3	4	78	63.395	70	0
3	4	79	61.776	76	0
3	4	80	59.457	83	0
3	4	81	56.435	97	0
3	4	82	54.876	81	0
3	4	83	49.866	63	0
3	4	84	47.711	70	0
3	4	85	44.391	76	0
3	4	86	45.879	83	0
3	4	87	44.672	46	1
3	4	88	48.839	50	0
3	4	89	47.775	55	0
3	4	90	46.802	60	0
3	4	91	46.316	66	0
3	4	92	40.977	82	0
3	4	93	42.421	79	0
3	4	94	42.47	87	0
3	4	95	38.841	46	1
3	4	96	38.691	50	0
3	4	97	39.735	55	0
3	4	98	44.392	61	0
3	4	99	45.87	66	0
3	4	100	47.302	71	0
3	4	101	48.51	78	0
3	4	102	45.057	97	0
3	4	103	47.646	98	0
3	4	104	46.456	66	1
3	4	105	53.889	59	0
3	4	106	54.425	64	0
3	4	107	55.818	80	0
3	4	108	66.681	75	0
3	4	109	72.569	82	0
3	4	110	78.918	88	0
3	4	111	77.898	108	0
3	4	112	80.426	80	0
3	4	113	84.462	78	0
3	4	114	78.56	74	0
3	4	115	47.775	55	0
3	4	116	46.802	60	0
3	4	117	46.12	67	0
3	4	118	40.977	82	0
3	4	119	42.421	79	0
3	4	120	42.47	87	0
3	4	121	38.841	46	1
3	4	122	38.691	50	0
3	4	123	39.735	55	0
3	4	124	44.392	61	0
3	4	125	45.87	66	0
3	4	126	47.051	72	0
3	4	127	48.51	78	0
3	4	128	45.057	97	0
3	4	129	47.646	98	0
3	4	130	46.456	66	1
3	4	131	53.668	60	0
3	4	132	54.425	64	0
3	4	133	55.818	80	0
3	4	134	66.356	76	0
3	4	135	72.569	82	0
3	4	136	78.479	89	0
3	4	137	77.898	108	0
3	4	138	82.754	114	0
3	4	139	84.448	109	0
3	4	140	80.877	118	0
3	5	1	69.134	61	0
3	5	2	69.259	47	0
3	5	3	69.079	36	0
3	5	4	67.621	43	0
3	5	5	69.548	51	0
3	5	6	64.221	56	0
3	5	7	63.549	63	0
3	5	8	58.015	73	0
3	5	9	52.081	83	0
3	5	10	48.232	95	0
3	5	11	44.036	51	1
3	5	12	41.039	57	0
3	5	13	36.05	66	0
3	5	14	34.558	76	0
3	5	15	30.672	88	0
3	5	16	31.326	43	1
3	5	17	29.337	49	0
3	5	18	27.951	55	0
3	5	19	26.64	63	0
3	5	20	27.696	35	1
3	5	21	26.556	40	0
3	5	22	25.407	44	0
3	5	23	24.806	50	0
3	5	24	23.782	57	0
3	5	25	23.098	62	0
3	5	26	22.233	69	0
3	5	27	24.707	36	1
3	5	28	23.17	45	0
3	5	29	22.338	52	0
3	5	30	22.129	58	0
3	5	31	24.744	32	1
3	5	32	23.899	35	0
3	5	33	23.194	39	0
3	5	34	22.581	45	0
3	5	35	21.429	59	0
3	5	36	21.072	60	0
3	5	37	24.125	32	1
3	5	38	23.349	37	0
3	5	39	22.515	42	0
3	5	40	21.745	49	0
3	5	41	21.217	55	0
3	5	42	20.592	66	0
3	5	43	23.606	35	1
3	5	44	22.289	41	0
3	5	45	21.638	47	0
3	5	46	21.057	54	0
3	5	47	20.69	63	0
3	5	48	23.386	35	1
3	5	49	22.089	42	0
3	5	50	21.339	47	0
3	5	51	20.935	55	0
3	5	52	20.594	63	0
3	5	53	19.772	72	0
3	5	54	22.272	40	1
3	5	55	21.543	48	0
3	5	56	21.04	53	0
3	5	57	20.309	61	0
3	5	58	20.188	71	0
3	5	59	22.949	36	1
3	5	60	21.502	47	0
3	5	61	20.875	55	0
3	5	62	20.693	61	0
3	5	63	20.554	71	0
3	5	64	22.533	39	1
3	5	65	22.048	44	0
3	5	66	21.77	50	0
3	5	67	20.934	60	0
3	5	68	20.392	67	0
3	5	69	19.97	78	0
3	5	70	22.203	44	1
3	5	71	21.963	47	0
3	5	72	21.157	53	0
3	5	73	20.756	60	0
3	5	74	20.495	71	0
3	5	75	19.999	84	0
3	5	76	19.474	95	0
3	5	77	19.422	110	0
3	5	78	21.648	50	1
3	5	79	20.987	56	0
3	5	80	20.394	64	0
3	5	81	20.192	74	0
3	5	82	20.041	84	0
3	5	83	23.267	44	1
3	5	84	29.12	49	0
3	5	85	39.044	53	0
3	5	86	49.055	61	0
3	5	87	51.773	67	0
3	5	88	54.721	41	1
3	5	89	46.729	43	0
3	5	90	43.472	45	0
3	5	91	40.024	41	0
3	5	92	37.331	45	0
3	5	93	32.428	43	0
3	5	94	30.257	41	0
3	5	95	28.503	43	0
3	5	96	26.78	37	0
3	5	97	25.211	36	0
3	5	98	24.909	37	0
3	5	99	25.326	36	0
3	5	100	25.672	32	0
3	5	101	25.885	30	0
3	5	102	25.719	31	0
3	5	103	24.302	69	0
3	5	104	23.765	69	0
3	5	105	23.274	72	0
3	5	106	23.185	72	0
3	5	107	22.686	71	0
3	5	108	22.885	69	0
3	5	109	22.389	70	0
3	5	110	23.377	52	0
3	5	111	22.395	70	0
3	5	112	23.391	51	0
3	5	113	22.208	71	0
3	5	114	24.872	30	1
3	5	115	46.428	44	0
3	5	116	44.023	42	0
3	5	117	39.951	42	0
3	5	118	36.135	42	0
3	5	119	33.488	87	0
3	5	120	30.261	40	1
3	5	121	28.594	39	0
3	5	122	26.716	38	0
3	5	123	25.261	35	0
3	5	124	24.931	36	0
3	5	125	25.597	32	0
3	5	126	24.99	72	0
3	5	127	24.672	72	0
3	5	128	24.782	51	0
3	5	129	24.302	69	0
3	5	130	23.765	69	0
3	5	131	23.274	72	0
3	5	132	23.185	72	0
3	5	133	22.686	71	0
3	5	134	22.885	69	0
3	5	135	22.389	70	0
3	5	136	22.64	70	0
3	5	137	22.395	70	0
3	5	138	23.391	51	0
3	5	139	22.208	71	0
3	5	140	22.812	52	0
3	6	1	20.945	55	0
3	6	2	20.568	62	0
3	6	3	22.946	37	1
3	6	4	21.632	45	0
3	6	5	22.086	45	0
3	6	6	21.1	54	0
3	6	7	20.341	63	0
3	6	8	23.487	34	1
3	6	9	22.136	42	0
3	6	10	21.488	46	0
3	6	11	21.267	51	0
3	6	12	23.815	31	1
3	6	13	22.849	35	0
3	6	14	22.092	40	0
3	6	15	21.678	45	0
3	6	16	21.089	51	0
3	6	17	20.302	62	0
3	6	18	23.689	31	1
3	6	19	23.046	36	0
3	6	20	22.144	41	0
3	6	21	21.254	48	0
3	6	22	20.765	55	0
3	6	23	20.57	62	0
3	6	24	23.589	33	1
3	6	25	22.368	39	0
3	6	26	21.724	44	0
3	6	27	21.164	51	0
3	6	28	20.458	58	0
3	6	29	20.059	67	0
3	6	30	19.906	77	0
3	6	31	19.384	89	0
3	6	32	21.091	49	1
3	6	33	20.522	58	0
3	6	34	20.299	66	0
3	6	35	23.934	32	1
3	6	36	23.748	44	0
3	6	37	28.693	50	0
3	6	38	33.19	56	0
3	6	39	35.801	66	0
3	6	40	37.969	37	1
3	6	41	35.626	46	0
3	6	42	32.934	53	0
3	6	43	31.722	60	0
3	6	44	29.971	68	0
3	6	45	29.023	77	0
3	6	46	29.718	44	1
3	6	47	28.588	50	0
3	6	48	27.3	57	0
3	6	49	26.247	64	0
3	6	50	25.019	71	0
3	6	51	26.752	43	1
3	6	52	26.552	40	0
3	6	53	26.238	36	0
3	6	54	25.558	40	0
3	6	55	25.492	39	0
3	6	56	24.901	38	0
3	6	57	24.506	35	0
3	6	58	23.343	38	0
3	6	59	22.862	39	0
3	6	60	23.465	34	0
3	6	61	23.472	34	0
3	6	62	24.226	31	0
3	6	63	21.317	69	0
3	6	64	20.876	68	0
3	6	65	20.886	67	0
3	6	66	21.096	67	0
3	6	67	21.085	66	0
3	6	68	20.68	66	0
3	6	69	20.826	65	0
3	6	70	20.951	65	0
3	6	71	20.989	64	0
3	6	72	22.003	45	0
3	6	73	22.679	39	0
3	6	74	22.905	39	0
3	6	75	21.917	49	0
3	6	76	22.817	39	0
3	6	77	22.556	43	0
3	6	78	19.242	124	0
3	6	79	18.802	137	0
3	6	80	19.269	99	0
3	6	81	19.248	106	0
3	6	82	18.554	177	0
3	6	83	18.546	196	0
3	6	84	19.072	140	0
3	6	85	18.655	242	0
3	6	86	19.019	164	0
3	6	87	18.599	181	0
3	6	88	18.923	186	0
3	6	89	18.846	195	0
3	6	90	18.597	253	0
3	6	91	19.048	221	0
3	6	92	18.829	173	0
3	6	93	18.756	156	0
3	6	94	18.89	174	0
3	6	95	18.861	143	0
3	6	96	18.517	295	0
3	6	97	19.063	110	1
3	6	98	18.626	155	0
3	6	99	18.616	171	0
3	6	100	19.434	94	1
3	6	101	18.383	319	0
3	6	102	18.567	168	1
3	6	103	18.715	185	0
3	6	104	19.252	127	1
3	6	105	19.213	139	0
3	6	106	19.585	154	0
3	6	107	19.222	166	0
3	6	108	19.475	181	0
3	6	109	19.028	203	0
3	6	110	19.432	136	1
3	6	111	18.907	248	0
3	6	112	19.095	164	1
3	6	113	18.69	187	0
3	6	114	18.65	288	0
3	6	115	18.745	227	0
3	6	116	19.049	143	1
3	6	117	19.121	157	0
3	6	118	18.829	173	0
3	6	119	18.756	156	0
3	6	120	18.89	174	0
3	6	121	18.861	143	0
3	6	122	18.517	295	0
3	6	123	18.283	292	0
3	6	124	18.626	155	1
3	6	125	18.947	130	0
3	6	126	18.742	140	0
3	6	127	18.775	155	0
3	6	128	18.567	168	0
3	6	129	18.575	335	0
3	6	130	18.552	292	0
3	6	131	18.54	234	0
3	6	132	19.585	154	1
3	6	133	19.222	166	0
3	6	134	18.948	320	0
3	6	135	18.821	240	0
3	6	136	18.886	312	0
3	6	137	19.111	148	1
3	6	138	19.095	164	0
3	6	139	18.69	187	0
3	6	140	18.449	203	0
3	7	1	52.381	44	0
3	7	2	55.528	50	0
3	7	3	52.422	64	0
3	7	4	51.252	62	0
3	7	5	48.284	73	0
3	7	6	42.137	84	0
3	7	7	42.776	48	1
3	7	8	42.836	56	0
3	7	9	41.092	71	0
3	7	10	41.139	72	0
3	7	11	38.048	82	0
3	7	12	36.703	95	0
3	7	13	33.709	110	0
3	7	14	33.554	124	0
3	7	15	30.487	147	0
3	7	16	29.976	172	0
3	7	17	31.229	46	1
3	7	18	31.661	53	0
3	7	19	32.051	61	0
3	7	20	31.656	74	0
3	7	21	36.957	46	1
3	7	22	41.602	52	0
3	7	23	49.801	56	0
3	7	24	54.75	63	0
3	7	25	60.681	53	0
3	7	26	63.15	35	1
3	7	27	61.735	40	0
3	7	28	59.672	53	0
3	7	29	59.061	49	0
3	7	30	55.998	64	0
3	7	31	50.565	72	0
3	7	32	47.112	41	1
3	7	33	44.454	40	0
3	7	34	41.607	44	0
3	7	35	39.308	51	0
3	7	36	41.576	58	0
3	7	37	39.819	40	1
3	7	38	39.422	47	0
3	7	39	42.293	50	0
3	7	40	44.364	57	0
3	7	41	47.761	63	0
3	7	42	47.607	73	0
3	7	43	46.541	45	1
3	7	44	44.873	51	0
3	7	45	47.963	56	0
3	7	46	51.18	62	0
3	7	47	52.261	68	0
3	7	48	51.551	77	0
3	7	49	54.184	88	0
3	7	50	52.984	50	1
3	7	51	55.392	54	0
3	7	52	59.242	60	0
3	7	53	55.01	68	0
3	7	54	54.795	76	0
3	7	55	51.891	45	1
3	7	56	47.846	51	0
3	7	57	46.892	57	0
3	7	58	45.542	64	0
3	7	59	45.84	72	0
3	7	60	43.514	83	0
3	7	61	43.039	50	1
3	7	62	41.99	55	0
3	7	63	44.529	63	0
3	7	64	46.984	70	0
3	7	65	48.706	79	0
3	7	66	48.163	92	0
3	7	67	46.328	56	1
3	7	68	43.512	62	0
3	7	69	43.178	70	0
3	7	70	40.914	80	0
3	7	71	40.769	49	1
3	7	72	38.391	54	0
3	7	73	38.341	59	0
3	7	74	36.748	66	0
3	7	75	36.451	75	0
3	7	76	35.729	85	0
3	7	77	40.435	53	1
3	7	78	43.561	59	0
3	7	79	44.633	65	0
3	7	80	42.881	75	0
3	7	81	45.521	83	0
3	7	82	50.906	48	1
3	7	83	55.706	52	0
3	7	84	60.197	58	0
3	7	85	56.426	66	0
3	7	86	57.112	76	0
3	7	87	53.915	86	0
3	7	88	54.62	97	0
3	7	89	50.088	110	0
3	7	90	49.068	125	0
3	7	91	45.858	78	1
3	7	92	44.385	86	0
3	7	93	45.135	88	0
3	7	94	43.745	52	1
3	7	95	40.113	59	0
3	7	96	37.869	68	0
3	7	97	40.686	40	1
3	7	98	47.236	46	0
3	7	99	52.99	51	0
3	7	100	53.563	59	0
3	7	101	54.525	66	0
3	7	102	56.329	77	0
3	7	103	61.187	45	1
3	7	104	68.786	52	0
3	7	105	73.749	57	0
3	7	106	72.877	71	0
3	7	107	70.922	81	0
3	7	108	68.037	63	0
3	7	109	64.938	59	0
3	7	110	66.736	66	0
3	7	111	67.653	74	0
3	7	112	72.23	84	0
3	7	113	70.387	96	0
3	7	114	74.974	106	0
3	7	115	50.019	111	0
3	7	116	49.068	125	0
3	7	117	45.858	78	1
3	7	118	44.385	86	0
3	7	119	45.135	88	0
3	7	120	43.745	52	1
3	7	121	40.113	59	0
3	7	122	37.869	68	0
3	7	123	39.59	83	0
3	7	124	47.236	46	1
3	7	125	52.99	51	0
3	7	126	53.778	58	0
3	7	127	54.704	65	0
3	7	128	56.452	76	0
3	7	129	61.187	45	1
3	7	130	68.786	52	0
3	7	131	73.749	57	0
3	7	132	73.17	70	0
3	7	133	70.671	82	0
3	7	134	68.037	63	0
3	7	135	64.938	59	0
3	7	136	66.736	66	0
3	7	137	67.653	74	0
3	7	138	72.23	84	0
3	7	139	70.387	96	0
3	7	140	74.974	106	0
4	0	1	38.261	45	0
4	0	2	41.868	54	0
4	0	3	49.728	27	1
4	0	4	54.592	32	0
4	0	5	53.868	38	0
4	0	6	56.215	43	0
4	0	7	52.557	48	0
4	0	8	52.471	56	0
4	0	9	52.716	31	1
4	0	10	53.621	33	0
4	0	11	50.674	41	0
4	0	12	47.889	45	0
4	0	13	44.475	53	0
4	0	14	44.938	30	1
4	0	15	42.149	36	0
4	0	16	45.776	39	0
4	0	17	48.311	44	0
4	0	18	51.821	54	0
4	0	19	54.408	50	0
4	0	20	52.892	30	1
4	0	21	59.576	36	0
4	0	22	63.386	42	0
4	0	23	64.428	49	0
4	0	24	65.011	55	0
4	0	25	66.059	61	0
4	0	26	66.955	33	1
4	0	27	64.776	38	0
4	0	28	65.34	46	0
4	0	29	60.724	50	0
4	0	30	64.654	56	0
4	0	31	59.1	36	1
4	0	32	58.023	39	0
4	0	33	54.607	45	0
4	0	34	54.037	50	0
4	0	35	53.504	57	0
4	0	36	55.274	65	0
4	0	37	55.03	75	0
4	0	38	62.926	85	0
4	0	39	66.416	44	1
4	0	40	69.495	50	0
4	0	41	64.359	56	0
4	0	42	59.43	64	0
4	0	43	54.828	77	0
4	0	44	55.606	53	1
4	0	45	55.29	57	0
4	0	46	54.367	69	0
4	0	47	55.749	79	0
4	0	48	57.316	91	0
4	0	49	63.077	54	1
4	0	50	64.109	59	0
4	0	51	64.013	68	0
4	0	52	69.437	77	0
4	0	53	71.364	46	1
4	0	54	76.041	53	0
4	0	55	75.46	61	0
4	0	56	74.357	69	0
4	0	57	75.858	77	0
4	0	58	74.769	36	1
4	0	59	84.616	43	0
4	0	60	84.744	52	0
4	0	61	91.489	58	0
4	0	62	91.419	66	0
4	0	63	91.075	75	0
4	0	64	87.352	42	1
4	0	65	87.423	48	0
4	0	66	88.39	53	0
4	0	67	88.341	60	0
4	0	68	84.706	66	0
4	0	69	85.159	76	0
4	0	70	80.079	84	0
4	0	71	77.123	53	1
4	0	72	73.971	60	0
4	0	73	75.437	66	0
4	0	74	70.899	37	1
4	0	75	70.868	41	0
4	0	76	69.001	46	0
4	0	77	72.586	49	0
4	0	78	74.31	54	0
4	0	79	74.093	61	0
4	0	80	74.557	35	1
4	0	81	73.385	39	0
4	0	82	70.602	50	0
4	0	83	77.143	49	0
4	0	84	74.995	55	0
4	0	85	71.02	64	0
4	0	86	71.711	35	1
4	0	87	70.952	40	0
4	0	88	74.311	44	0
4	0	89	70.42	50	0
4	0	90	67.604	56	0
4	0	91	65.535	65	0
4	0	92	62.136	39	1
4	0	93	60.112	43	0
4	0	94	63.36	48	0
4	0	95	61.978	55	0
4	0	96	61.498	63	0
4	0	97	62.3	37	1
4	0	98	64.028	40	0
4	0	99	62.047	45	0
4	0	100	61.601	51	0
4	0	101	58.669	59	0
4	0	102	57.672	68	0
4	0	103	58.455	77	0
4	0	104	56.662	44	1
4	0	105	56.165	50	0
4	0	106	52.702	53	0
4	0	107	54.067	60	0
4	0	108	56.783	71	0
4	0	109	58.141	80	0
4	0	110	59.227	91	0
4	0	111	57.252	104	0
4	0	112	55.589	117	0
4	0	113	48.216	136	0
4	0	114	45.923	157	0
4	0	115	70.42	50	1
4	0	116	67.604	56	0
4	0	117	65.535	65	0
4	0	118	62.136	39	1
4	0	119	60.112	43	0
4	0	120	63.36	48	0
4	0	121	61.978	55	0
4	0	122	61.498	63	0
4	0	123	62.542	36	1
4	0	124	64.028	40	0
4	0	125	62.047	45	0
4	0	126	61.601	51	0
4	0	127	58.669	59	0
4	0	128	57.672	68	0
4	0	129	58.455	77	0
4	0	130	57.099	41	1
4	0	131	56.165	50	0
4	0	132	52.702	53	0
4	0	133	54.067	60	0
4	0	134	56.783	71	0
4	0	135	58.141	80	0
4	0	136	58.969	92	0
4	0	137	57.252	104	0
4	0	138	55.589	117	0
4	0	139	48.216	136	0
4	0	140	45.923	157	0
